"","site","year","month","ppt","tmax","tmin"
"2849","PV",2016,5,6.91000032424927,26.9200019836426,14.4500007629395
"2850","PV",2016,6,2.42600011825562,37.3800010681152,23.5100002288818
"2851","PV",2016,7,19.2670001983643,38.2800025939941,25.5300006866455
"2852","PV",2016,8,19.3950004577637,36.1599998474121,23.0500011444092
"2853","PV",2016,9,3.52500009536743,31.2200012207031,18.4200000762939
"2854","PV",2016,10,4.42799997329712,27.0700016021729,14.4600009918213
"2855","PV",2016,11,2.22000002861023,20.2600002288818,8.14000034332275
"2856","PV",2016,12,53.7800025939941,12.0600004196167,2.59000015258789
"2857","PV",2017,1,48.5970039367676,11.2700004577637,3.34000015258789
"2858","PV",2017,2,39.6310005187988,16.4099998474121,6.45000028610229
"2859","PV",2017,3,0.848000049591064,22.9300003051758,9.0600004196167
"2860","PV",2017,4,0.554000020027161,24.8500003814697,10.9500007629395
"2861","PV",2017,5,4.40700006484985,28.6400012969971,14.3300008773804
"2862","PV",2017,6,0,37.2100028991699,22.4600009918213
"2863","PV",2017,7,11.0410003662109,38.0100021362305,25.8800010681152
"2864","PV",2017,8,13.9580011367798,36.6300010681152,23.9500007629395
"2865","PV",2017,9,10.0200004577637,31.0700016021729,19.1700000762939
"2866","PV",2017,10,0,27.0700016021729,13.0000009536743
"2867","PV",2017,11,0,21.060001373291,9.20000076293945
"2868","PV",2017,12,0,15.4300003051758,3.47000026702881
"2869","PV",2018,1,30.9030017852783,15.7700004577637,4.85000038146973
"2870","PV",2018,2,5.89900016784668,15.9600009918213,3.84000015258789
"2871","PV",2018,3,15.9670009613037,18.2700004577637,6.93000030517578
"2872","PV",2018,4,0,26.8200016021729,12.7100009918213
"2873","PV",2018,5,8.65700054168701,29.5800018310547,16.1700000762939
"2874","PV",2018,6,0,36.2800025939941,22.0500011444092
"2875","PV",2018,7,27.4850006103516,38.2600021362305,25.7600021362305
"2876","PV",2018,8,9.81700038909912,37.3800010681152,25.4700012207031
"2877","PV",2018,9,0.549000024795532,34.9500007629395,21.4300003051758
"2878","PV",2018,10,21.996000289917,24.1700019836426,13.0900001525879
"2879","PV",2018,11,8.66800022125244,18.2000007629395,6.13000011444092
"2880","PV",2018,12,8.58800029754639,13.1000003814697,3.31000018119812
"2881","Orocopia Mountains",1995,1,66.2470016479492,15.733099937439,5.62099981307983
"2882","Orocopia Mountains",1995,2,10.0290002822876,22.5335006713867,8.18900012969971
"2883","Orocopia Mountains",1995,3,14.3400011062622,21.5555992126465,8.64589977264404
"2884","Orocopia Mountains",1995,4,5.73000049591064,26.1742992401123,9.93169975280762
"2885","Orocopia Mountains",1995,5,0.275000005960464,28.6315002441406,13.3042001724243
"2886","Orocopia Mountains",1995,6,0,35.5462989807129,17.6145992279053
"2887","Orocopia Mountains",1995,7,1.52600002288818,40.4071006774902,22.0967998504639
"2888","Orocopia Mountains",1995,8,6.29000043869019,41.0900001525879,23.7726001739502
"2889","Orocopia Mountains",1995,9,0.660000026226044,38.1188011169434,20.5655994415283
"2890","Orocopia Mountains",1995,10,0,32.0511016845703,11.6800003051758
"2891","Orocopia Mountains",1995,11,0,26.5431995391846,8.83689975738525
"2892","Orocopia Mountains",1995,12,0.632000029087067,20.2308006286621,4.46250009536743
"2893","Orocopia Mountains",1996,1,3.5550000667572,20.1105995178223,4.3484001159668
"2894","Orocopia Mountains",1996,2,9.03800010681152,21.176399230957,7.25680017471313
"2895","Orocopia Mountains",1996,3,3.10400009155273,23.6613006591797,8.125
"2896","Orocopia Mountains",1996,4,0,29.4379997253418,11.7340002059937
"2897","Orocopia Mountains",1996,5,0.342000007629395,33.9495010375977,16.194299697876
"2898","Orocopia Mountains",1996,6,0,38.1082000732422,18.3349990844727
"2899","Orocopia Mountains",1996,7,0.409000009298325,40.511100769043,24.8726005554199
"2900","Orocopia Mountains",1996,8,2.52900004386902,40.24169921875,23.5715007781982
"2901","Orocopia Mountains",1996,9,0,35.2639999389648,18.5837993621826
"2902","Orocopia Mountains",1996,10,1.39300000667572,29.8546009063721,12.2667999267578
"2903","Orocopia Mountains",1996,11,6.75000047683716,22.9041996002197,8.51509952545166
"2904","Orocopia Mountains",1996,12,1.74300003051758,18.7262992858887,4.46500015258789
"2905","Orocopia Mountains",1997,1,14.0900011062622,17.3973999023438,5.60640001296997
"2906","Orocopia Mountains",1997,2,0.282000005245209,19.9111995697021,4.88290023803711
"2907","Orocopia Mountains",1997,3,0.579000055789948,27.2737998962402,8.49689960479736
"2908","Orocopia Mountains",1997,4,3.13100004196167,27.1389007568359,10.9384002685547
"2909","Orocopia Mountains",1997,5,1.34500002861023,35.7751007080078,18.3129005432129
"2910","Orocopia Mountains",1997,6,0,35.7708015441895,18.888500213623
"2911","Orocopia Mountains",1997,7,6.47800016403198,38.9124984741211,20.2658996582031
"2912","Orocopia Mountains",1997,8,0,39.8867988586426,23.8022003173828
"2913","Orocopia Mountains",1997,9,51.3490028381348,36.0032005310059,20.8416996002197
"2914","Orocopia Mountains",1997,10,4.05800008773804,28.8358001708984,12.1343002319336
"2915","Orocopia Mountains",1997,11,2.92400002479553,23.2283992767334,8.00419998168945
"2916","Orocopia Mountains",1997,12,28.0760021209717,16.0044002532959,3.70770001411438
"2917","Orocopia Mountains",1998,1,8.75500011444092,18.6709003448486,3.85380005836487
"2918","Orocopia Mountains",1998,2,46.5500030517578,16.1800003051758,4.6855001449585
"2919","Orocopia Mountains",1998,3,21.4540004730225,21.298999786377,7.10430002212524
"2920","Orocopia Mountains",1998,4,0.595000028610229,24.4435997009277,7.9963002204895
"2921","Orocopia Mountains",1998,5,0.970000028610229,28.1975002288818,12.2081003189087
"2922","Orocopia Mountains",1998,6,0,34.0898017883301,16.6989994049072
"2923","Orocopia Mountains",1998,7,3.07200002670288,40.6623001098633,23.8141002655029
"2924","Orocopia Mountains",1998,8,12.0380001068115,40.4771003723145,24.2245006561279
"2925","Orocopia Mountains",1998,9,4.98600006103516,35.4579010009766,18.1695003509521
"2926","Orocopia Mountains",1998,10,0.365000009536743,29.0548000335693,11.4279003143311
"2927","Orocopia Mountains",1998,11,0.686000049114227,23.3349990844727,6.74060010910034
"2928","Orocopia Mountains",1998,12,3.61100006103516,18.324800491333,3.60879993438721
"2929","Orocopia Mountains",1999,1,0,20.7231998443604,4.9822998046875
"2930","Orocopia Mountains",1999,2,4.78299999237061,20.430700302124,4.27699995040894
"2931","Orocopia Mountains",1999,3,0,22.8794002532959,6.23680019378662
"2932","Orocopia Mountains",1999,4,9.82800006866455,24.0398006439209,8.63300037384033
"2933","Orocopia Mountains",1999,5,1.72000002861023,31.2749996185303,13.6350002288818
"2934","Orocopia Mountains",1999,6,0,36.1393013000488,17.7318992614746
"2935","Orocopia Mountains",1999,7,8.31400012969971,38.6758995056152,22.6422004699707
"2936","Orocopia Mountains",1999,8,3.11200022697449,39.1484985351562,21.5956993103027
"2937","Orocopia Mountains",1999,9,6.27400016784668,36.5190010070801,19.4699001312256
"2938","Orocopia Mountains",1999,10,0,33.2738990783691,13.4288997650146
"2939","Orocopia Mountains",1999,11,0,25.698299407959,7.57040023803711
"2940","Orocopia Mountains",1999,12,0,19.4563999176025,4.50190019607544
"2941","Orocopia Mountains",2000,1,0.435000032186508,20.3176002502441,4.67040014266968
"2942","Orocopia Mountains",2000,2,13.8620004653931,19.3115005493164,5.92369985580444
"2943","Orocopia Mountains",2000,3,7.80700016021729,22.0863990783691,7.88590002059937
"2944","Orocopia Mountains",2000,4,0,29.9148998260498,12.0940999984741
"2945","Orocopia Mountains",2000,5,0,34.5959014892578,16.9099998474121
"2946","Orocopia Mountains",2000,6,0,38.0415000915527,20.6828002929688
"2947","Orocopia Mountains",2000,7,0,40.065601348877,22.0373992919922
"2948","Orocopia Mountains",2000,8,34.5270004272461,38.9550018310547,23.7031002044678
"2949","Orocopia Mountains",2000,9,0.493000030517578,36.206600189209,17.7660999298096
"2950","Orocopia Mountains",2000,10,4.25600004196167,27.4591999053955,12.0048999786377
"2951","Orocopia Mountains",2000,11,0.279000014066696,19.5314998626709,3.86910009384155
"2952","Orocopia Mountains",2000,12,0,20.38330078125,4.29260015487671
"2953","Orocopia Mountains",2001,1,18.5330009460449,16.2206001281738,2.72180008888245
"2954","Orocopia Mountains",2001,2,34.294002532959,16.6487007141113,3.61669993400574
"2955","Orocopia Mountains",2001,3,12.9060001373291,22.8047008514404,8.51270008087158
"2956","Orocopia Mountains",2001,4,1.5110000371933,26.2178993225098,9.19050025939941
"2957","Orocopia Mountains",2001,5,0,35.7681999206543,17.2688999176025
"2958","Orocopia Mountains",2001,6,0,38.4413986206055,19.8701000213623
"2959","Orocopia Mountains",2001,7,7.58000040054321,38.8578987121582,21.6629009246826
"2960","Orocopia Mountains",2001,8,1.10800004005432,39.9258003234863,23.1245002746582
"2961","Orocopia Mountains",2001,9,0,37.9034004211426,19.0004997253418
"2962","Orocopia Mountains",2001,10,0,31.9218997955322,13.6864995956421
"2963","Orocopia Mountains",2001,11,2.11100006103516,23.551399230957,8.90130043029785
"2964","Orocopia Mountains",2001,12,2.69400024414062,16.7203006744385,1.30579996109009
"2965","Orocopia Mountains",2002,1,1.03600001335144,18.0762004852295,2.2797999382019
"2966","Orocopia Mountains",2002,2,0,21.2012996673584,3.29850006103516
"2967","Orocopia Mountains",2002,3,1.22500002384186,21.7844009399414,5.65089988708496
"2968","Orocopia Mountains",2002,4,1.57200002670288,28.1846008300781,10.831600189209
"2969","Orocopia Mountains",2002,5,0,31.6938991546631,13.9970998764038
"2970","Orocopia Mountains",2002,6,0,38.7849998474121,19.0713996887207
"2971","Orocopia Mountains",2002,7,0,40.3805999755859,24.0520992279053
"2972","Orocopia Mountains",2002,8,0,39.3428001403809,20.8593997955322
"2973","Orocopia Mountains",2002,9,5.79800033569336,37.1963996887207,19.4703998565674
"2974","Orocopia Mountains",2002,10,0.42100003361702,28.7957000732422,11.4161996841431
"2975","Orocopia Mountains",2002,11,3.5090000629425,23.8658008575439,8.18400001525879
"2976","Orocopia Mountains",2002,12,3.98000025749207,17.5032997131348,2.95029997825623
"2977","Orocopia Mountains",2003,1,5.21200037002563,22.4953994750977,6.5310001373291
"2978","Orocopia Mountains",2003,2,27.4960021972656,18.3533992767334,5.35080003738403
"2979","Orocopia Mountains",2003,3,22.7290019989014,22.4465999603271,8.46619987487793
"2980","Orocopia Mountains",2003,4,2.95600008964539,24.7096996307373,8.96930027008057
"2981","Orocopia Mountains",2003,5,0,32.3629989624023,15.3196001052856
"2982","Orocopia Mountains",2003,6,0,36.8230018615723,19.3498992919922
"2983","Orocopia Mountains",2003,7,3.41700005531311,40.8160018920898,24.6042995452881
"2984","Orocopia Mountains",2003,8,33.2430000305176,38.7184982299805,24.0471000671387
"2985","Orocopia Mountains",2003,9,2.95300006866455,37.5872993469238,20.4936008453369
"2986","Orocopia Mountains",2003,10,0,33.3959007263184,15.6226997375488
"2987","Orocopia Mountains",2003,11,18.7020015716553,19.237699508667,5.88390016555786
"2988","Orocopia Mountains",2003,12,4.14900016784668,18.0445995330811,3.40300011634827
"2989","Orocopia Mountains",2004,1,6.22700023651123,17.9729995727539,3.86980009078979
"2990","Orocopia Mountains",2004,2,36.125,16.8278999328613,4.60580015182495
"2991","Orocopia Mountains",2004,3,7.67200040817261,27.029899597168,11.0913000106812
"2992","Orocopia Mountains",2004,4,8.52700042724609,27.753999710083,11.7300996780396
"2993","Orocopia Mountains",2004,5,0,33.0648994445801,15.4642000198364
"2994","Orocopia Mountains",2004,6,0,37.1391983032227,19.3582000732422
"2995","Orocopia Mountains",2004,7,0,39.546501159668,23.1284999847412
"2996","Orocopia Mountains",2004,8,7.05200052261353,38.9716987609863,22.305700302124
"2997","Orocopia Mountains",2004,9,1.37100005149841,35.910701751709,18.455099105835
"2998","Orocopia Mountains",2004,10,33.1150016784668,27.2325992584229,12.7055997848511
"2999","Orocopia Mountains",2004,11,26.2460021972656,18.9274005889893,6.19210004806519
"3000","Orocopia Mountains",2004,12,40.3690032958984,17.2880001068115,4.46290016174316
"3001","Orocopia Mountains",2005,1,68.7350006103516,17.1625995635986,6.08890008926392
"3002","Orocopia Mountains",2005,2,76.6940002441406,16.8840999603271,6.7467999458313
"3003","Orocopia Mountains",2005,3,2.69100022315979,21.847900390625,8.31579971313477
"3004","Orocopia Mountains",2005,4,0,26.3752994537354,9.76580047607422
"3005","Orocopia Mountains",2005,5,0,32.7923011779785,15.7203998565674
"3006","Orocopia Mountains",2005,6,0,36.0228004455566,18.19580078125
"3007","Orocopia Mountains",2005,7,7.46700048446655,41.0208015441895,23.6753997802734
"3008","Orocopia Mountains",2005,8,22.1660003662109,38.5994987487793,22.9890995025635
"3009","Orocopia Mountains",2005,9,3.28300023078918,35.4767990112305,16.7751998901367
"3010","Orocopia Mountains",2005,10,28.7070007324219,29.2521991729736,13.0218000411987
"3011","Orocopia Mountains",2005,11,0,23.6893005371094,8.60939979553223
"3012","Orocopia Mountains",2005,12,0,19.6732006072998,3.80340003967285
"3013","Orocopia Mountains",2006,1,0.537000000476837,19.0284996032715,2.89599990844727
"3014","Orocopia Mountains",2006,2,1,21.3756999969482,4.98190021514893
"3015","Orocopia Mountains",2006,3,10.7340002059937,18.7472991943359,5.1975998878479
"3016","Orocopia Mountains",2006,4,2.31900000572205,25.3939990997314,9.11180019378662
"3017","Orocopia Mountains",2006,5,0,33.9030990600586,15.746600151062
"3018","Orocopia Mountains",2006,6,0,39.3087005615234,21.0265007019043
"3019","Orocopia Mountains",2006,7,1.52400004863739,41.092399597168,26.3334999084473
"3020","Orocopia Mountains",2006,8,0,39.1032981872559,21.8325004577637
"3021","Orocopia Mountains",2006,9,3.82200026512146,35.5587997436523,18.5058994293213
"3022","Orocopia Mountains",2006,10,1.50800001621246,28.6795997619629,11.980299949646
"3023","Orocopia Mountains",2006,11,0,24.8493003845215,7.78319978713989
"3024","Orocopia Mountains",2006,12,0.404000014066696,18.2033996582031,2.46070003509521
"3025","Orocopia Mountains",2007,1,2.44800019264221,16.4785995483398,1.06089997291565
"3026","Orocopia Mountains",2007,2,2.20000004768372,20.281099319458,4.96630001068115
"3027","Orocopia Mountains",2007,3,6.04700040817261,25.1879005432129,8.93350028991699
"3028","Orocopia Mountains",2007,4,4.24100017547607,27.7821006774902,11.0426998138428
"3029","Orocopia Mountains",2007,5,0,33.092601776123,15.4737997055054
"3030","Orocopia Mountains",2007,6,0,37.8381004333496,18.4717998504639
"3031","Orocopia Mountains",2007,7,0,40.0528984069824,24.0678005218506
"3032","Orocopia Mountains",2007,8,5.1060004234314,39.8000984191895,24.404899597168
"3033","Orocopia Mountains",2007,9,4.57200002670288,35.3283996582031,18.7921009063721
"3034","Orocopia Mountains",2007,10,0,29.2238006591797,12.5158004760742
"3035","Orocopia Mountains",2007,11,3.89100027084351,25.0492000579834,7.82969999313354
"3036","Orocopia Mountains",2007,12,29.2040004730225,15.5214996337891,2.59019994735718
"3037","Orocopia Mountains",2008,1,34.7849998474121,15.7017002105713,3.14420008659363
"3038","Orocopia Mountains",2008,2,2.56200003623962,18.8106002807617,4.54890012741089
"3039","Orocopia Mountains",2008,3,0,24.7203006744385,7.42080020904541
"3040","Orocopia Mountains",2008,4,0,28.1037998199463,10.3845996856689
"3041","Orocopia Mountains",2008,5,2.34800004959106,29.968900680542,13.6276998519897
"3042","Orocopia Mountains",2008,6,0,38.136100769043,20.7637996673584
"3043","Orocopia Mountains",2008,7,9.22300052642822,38.7634010314941,24.3593997955322
"3044","Orocopia Mountains",2008,8,9.12800025939941,38.2607002258301,23.7985000610352
"3045","Orocopia Mountains",2008,9,3.40300011634827,36.2741012573242,19.9129009246826
"3046","Orocopia Mountains",2008,10,0,30.7101001739502,13.907600402832
"3047","Orocopia Mountains",2008,11,24.5990009307861,24.5673007965088,10.765700340271
"3048","Orocopia Mountains",2008,12,43.0550003051758,16.1081008911133,4.21470022201538
"3049","Orocopia Mountains",2009,1,0,20.0522003173828,6.56519985198975
"3050","Orocopia Mountains",2009,2,19.5840015411377,18.4542007446289,4.62739992141724
"3051","Orocopia Mountains",2009,3,0,23.4202003479004,6.82140016555786
"3052","Orocopia Mountains",2009,4,1.54100012779236,26.4542999267578,10.0790996551514
"3053","Orocopia Mountains",2009,5,0,35.2703018188477,17.7306995391846
"3054","Orocopia Mountains",2009,6,0,33.7888984680176,18.4505996704102
"3055","Orocopia Mountains",2009,7,2.06200003623962,40.4654006958008,24.5706005096436
"3056","Orocopia Mountains",2009,8,0.949000060558319,38.5368003845215,21.8150997161865
"3057","Orocopia Mountains",2009,9,4.36199998855591,37.1455001831055,20.2035999298096
"3058","Orocopia Mountains",2009,10,0,28.7432994842529,12.0127000808716
"3059","Orocopia Mountains",2009,11,0.39300000667572,24.3680992126465,8.1923999786377
"3060","Orocopia Mountains",2009,12,19.306001663208,16.7957000732422,2.93519997596741
"3061","Orocopia Mountains",2010,1,93.8390045166016,18.243200302124,4.62879991531372
"3062","Orocopia Mountains",2010,2,10.4390001296997,19.3369007110596,6.06419992446899
"3063","Orocopia Mountains",2010,3,17.5020008087158,22.3076992034912,7.0346999168396
"3064","Orocopia Mountains",2010,4,0.474000036716461,26.0564002990723,8.52480030059814
"3065","Orocopia Mountains",2010,5,0,29.7952995300293,10.4316997528076
"3066","Orocopia Mountains",2010,6,0,36.7252006530762,19.1786994934082
"3067","Orocopia Mountains",2010,7,0,39.1122016906738,24.1683006286621
"3068","Orocopia Mountains",2010,8,0,38.0283012390137,22.411600112915
"3069","Orocopia Mountains",2010,9,0.319000005722046,36.4845008850098,18.888599395752
"3070","Orocopia Mountains",2010,10,20.7940006256104,27.7800006866455,13.7805995941162
"3071","Orocopia Mountains",2010,11,0,21.1790008544922,7.37459993362427
"3072","Orocopia Mountains",2010,12,46.7730026245117,18.517599105835,5.97270011901855
"3073","Orocopia Mountains",2011,1,0,18.153600692749,4.22529983520508
"3074","Orocopia Mountains",2011,2,21.5590019226074,17.3498001098633,3.13899993896484
"3075","Orocopia Mountains",2011,3,2.21399998664856,23.1119995117188,7.53579998016357
"3076","Orocopia Mountains",2011,4,0.263000011444092,27.4037990570068,11.2207002639771
"3077","Orocopia Mountains",2011,5,0,28.7661991119385,11.8373003005981
"3078","Orocopia Mountains",2011,6,0,35.3331985473633,17.9034996032715
"3079","Orocopia Mountains",2011,7,4.08100032806396,37.834300994873,22.8659992218018
"3080","Orocopia Mountains",2011,8,7.9350004196167,39.6165008544922,22.9435997009277
"3081","Orocopia Mountains",2011,9,32.6790008544922,35.5155982971191,20.1177997589111
"3082","Orocopia Mountains",2011,10,0,30.0638999938965,13.6370000839233
"3083","Orocopia Mountains",2011,11,6.95900011062622,20.7693004608154,5.79909992218018
"3084","Orocopia Mountains",2011,12,3.93400025367737,16.4066009521484,2.43249988555908
"3085","Orocopia Mountains",2012,1,0,20.5531997680664,4.58960008621216
"3086","Orocopia Mountains",2012,2,15.8540010452271,19.4619998931885,4.75080013275146
"3087","Orocopia Mountains",2012,3,5.38800048828125,22.9220008850098,6.44799995422363
"3088","Orocopia Mountains",2012,4,8.20800018310547,28.502799987793,12.1634998321533
"3089","Orocopia Mountains",2012,5,0,34.4667015075684,17.0130996704102
"3090","Orocopia Mountains",2012,6,0,38.2159996032715,21.7921009063721
"3091","Orocopia Mountains",2012,7,10.1070003509521,38.6477012634277,23.1674003601074
"3092","Orocopia Mountains",2012,8,45.6180038452148,37.6026000976562,25.786600112915
"3093","Orocopia Mountains",2012,9,6.50600051879883,36.4188995361328,21.589599609375
"3094","Orocopia Mountains",2012,10,0,31.5790004730225,13.3657999038696
"3095","Orocopia Mountains",2012,11,0,25.4596004486084,8.21889972686768
"3096","Orocopia Mountains",2012,12,11.9040002822876,18.301399230957,4.15959978103638
"3097","Orocopia Mountains",2013,1,12.2340002059937,16.1532001495361,2.38949990272522
"3098","Orocopia Mountains",2013,2,0.615000009536743,19.0485992431641,3.75189995765686
"3099","Orocopia Mountains",2013,3,2.07800006866455,26.7127990722656,8.3774995803833
"3100","Orocopia Mountains",2013,4,0,30.0645008087158,10.0223999023438
"3101","Orocopia Mountains",2013,5,0.27700001001358,33.1100997924805,16.3047008514404
"3102","Orocopia Mountains",2013,6,0,39.4693984985352,17.9102993011475
"3103","Orocopia Mountains",2013,7,11.3050003051758,39.1404991149902,26.167200088501
"3104","Orocopia Mountains",2013,8,17.9400005340576,38.6170997619629,22.7411003112793
"3105","Orocopia Mountains",2013,9,14.996000289917,35.7083015441895,19.5331001281738
"3106","Orocopia Mountains",2013,10,0.495000034570694,28.8269996643066,8.50669956207275
"3107","Orocopia Mountains",2013,11,8.25100040435791,23.3514995574951,7.90899991989136
"3108","Orocopia Mountains",2013,12,0.587000012397766,18.9990005493164,3.73939990997314
"3109","Orocopia Mountains",2014,1,0,23.0457000732422,6.49300003051758
"3110","Orocopia Mountains",2014,2,1.49800002574921,23.9409008026123,8.28419971466064
"3111","Orocopia Mountains",2014,3,7.25800037384033,26.1271991729736,10.3275003433228
"3112","Orocopia Mountains",2014,4,0.959000051021576,29.0193004608154,12.5092000961304
"3113","Orocopia Mountains",2014,5,7.19700050354004,32.5516014099121,16.0454006195068
"3114","Orocopia Mountains",2014,6,0,37.7797012329102,19.9437999725342
"3115","Orocopia Mountains",2014,7,1.19000005722046,39.2862014770508,25.2331008911133
"3116","Orocopia Mountains",2014,8,14.9130001068115,36.7491989135742,23.0265007019043
"3117","Orocopia Mountains",2014,9,6.26599979400635,36.7359008789062,21.145299911499
"3118","Orocopia Mountains",2014,10,0,32.2879981994629,15.1304998397827
"3119","Orocopia Mountains",2014,11,0.168999999761581,23.9680995941162,8.86289978027344
"3120","Orocopia Mountains",2014,12,5.48000001907349,18.2012996673584,6.05000019073486
"3121","Orocopia Mountains",2015,1,19.5580005645752,19.4500007629395,5.97000026702881
"3122","Orocopia Mountains",2015,2,2.882000207901,25.0400009155273,8.92000007629395
"3123","Orocopia Mountains",2015,3,14.0390005111694,27.1100006103516,11.4100008010864
"3124","Orocopia Mountains",2015,4,0.675000011920929,28.3300018310547,12.1200008392334
"3125","Orocopia Mountains",2015,5,6.15200042724609,29.3700008392334,15.3600006103516
"3126","Orocopia Mountains",2015,6,0,38.5900001525879,22.2600002288818
"3127","Orocopia Mountains",2015,7,13.5270004272461,37.6000022888184,23.0900001525879
"3128","Orocopia Mountains",2015,8,0.739000022411346,40.370002746582,25.2100009918213
"3129","Orocopia Mountains",2015,9,0.609000027179718,36.6500015258789,21.8800010681152
"3130","Orocopia Mountains",2015,10,14.8120002746582,31.1100006103516,16.8900012969971
"3131","Orocopia Mountains",2015,11,0.728000044822693,21.560001373291,6.99000024795532
"3132","Orocopia Mountains",2015,12,1.15200006961823,17.5,3.24000024795532
"3133","Orocopia Mountains",2016,1,25.0230007171631,17.6400012969971,4.6100001335144
"3134","Orocopia Mountains",2016,2,1.37300002574921,24.6400012969971,7.27000045776367
"3135","Orocopia Mountains",2016,3,0.750000059604645,27.2700004577637,9.32000064849854
"3136","Orocopia Mountains",2016,4,25.69700050354,27.9000015258789,13.0100002288818
"3137","Orocopia Mountains",2016,5,0,30.3300018310547,14.6300010681152
"3138","Orocopia Mountains",2016,6,0,39.5200004577637,22.1300010681152
"3139","Orocopia Mountains",2016,7,0,40.810001373291,24.810001373291
"3140","Orocopia Mountains",2016,8,4.99900007247925,39.1000022888184,24.8300018310547
"3141","Orocopia Mountains",2016,9,11.831000328064,34.4000015258789,18.060001373291
"3142","Orocopia Mountains",2016,10,3.53300023078918,31.4200019836426,14.7900009155273
"3143","Orocopia Mountains",2016,11,0.907000064849854,23.8800010681152,9.51000022888184
"3144","Orocopia Mountains",2016,12,36.4040031433105,17.3299999237061,4.53000020980835
"3145","Orocopia Mountains",2017,1,47.4460029602051,15.8500003814697,4.58000040054321
"3146","Orocopia Mountains",2017,2,23.177001953125,20.6500015258789,7.24000024795532
"3147","Orocopia Mountains",2017,3,0,26.810001373291,10.1700000762939
"3148","Orocopia Mountains",2017,4,0,29.2800006866455,12.1400003433228
"3149","Orocopia Mountains",2017,5,0.372000008821487,32.0400009155273,14.6500005722046
"3150","Orocopia Mountains",2017,6,0,39.4300003051758,20.8200016021729
"3151","Orocopia Mountains",2017,7,1.00600004196167,39.9800033569336,26.0800018310547
"3152","Orocopia Mountains",2017,8,5.29700040817261,39.5700035095215,24.2200012207031
"3153","Orocopia Mountains",2017,9,13.8690004348755,34.1700019836426,19.4100017547607
"3154","Orocopia Mountains",2017,10,0,31.8300018310547,14.0400009155273
"3155","Orocopia Mountains",2017,11,1.25600004196167,24.6500015258789,10.0300006866455
"3156","Orocopia Mountains",2017,12,0,20.8200016021729,6.12000036239624
"3157","Orocopia Mountains",2018,1,9.07900047302246,20.7700004577637,6.60000038146973
"3158","Orocopia Mountains",2018,2,0,20.3500003814697,5.07000017166138
"3159","Orocopia Mountains",2018,3,2.81900024414062,22.6100006103516,7.54000043869019
"3160","Orocopia Mountains",2018,4,0,30.3300018310547,13.0100002288818
"3161","Orocopia Mountains",2018,5,0.314000010490417,31.9100017547607,15.3700008392334
"3162","Orocopia Mountains",2018,6,0,37.7600021362305,20.3300018310547
"3163","Orocopia Mountains",2018,7,7.53800058364868,39.9100036621094,26.4700012207031
"3164","Orocopia Mountains",2018,8,0.365000009536743,39.2200012207031,26.0900020599365
"3165","Orocopia Mountains",2018,9,0,38.3200035095215,20.7600002288818
"3166","Orocopia Mountains",2018,10,29.2600021362305,27.7200012207031,14.2300004959106
"3167","Orocopia Mountains",2018,11,0.925000071525574,22.7800006866455,8.18900012969971
"3168","Orocopia Mountains",2018,12,24.0440006256104,17.0200004577637,4.25
"3169","SHAVERS",1995,1,69.5,14.3200998306274,4.45860004425049
"3170","SHAVERS",1995,2,10.3240003585815,22.0576000213623,7.22389984130859
"3171","SHAVERS",1995,3,16.4060001373291,20.6658992767334,7.39130020141602
"3172","SHAVERS",1995,4,5.88800048828125,25.2136993408203,8.56369972229004
"3173","SHAVERS",1995,5,0.293000012636185,27.8484001159668,12.4282999038696
"3174","SHAVERS",1995,6,0,34.7422981262207,16.3433990478516
"3175","SHAVERS",1995,7,1.62000012397766,39.4515991210938,20.6131992340088
"3176","SHAVERS",1995,8,11.3990001678467,40.0744018554688,22.6042003631592
"3177","SHAVERS",1995,9,0.992000043392181,37.1940002441406,19.2677001953125
"3178","SHAVERS",1995,10,0,31.1068992614746,10.7375001907349
"3179","SHAVERS",1995,11,0,26.5951995849609,7.7866997718811
"3180","SHAVERS",1995,12,0.884000062942505,19.9638004302979,3.88109993934631
"3181","SHAVERS",1996,1,3.92400026321411,19.4797992706299,4.12559986114502
"3182","SHAVERS",1996,2,9.75500011444092,20.3859004974365,6.01070022583008
"3183","SHAVERS",1996,3,3.83900022506714,22.8598003387451,6.74709987640381
"3184","SHAVERS",1996,4,0,28.4225997924805,10.2055997848511
"3185","SHAVERS",1996,5,0.358000010251999,33.0164985656738,15.2213001251221
"3186","SHAVERS",1996,6,0,37.2137985229492,17.3668994903564
"3187","SHAVERS",1996,7,0.527999997138977,39.5634002685547,23.6140003204346
"3188","SHAVERS",1996,8,4.5460000038147,39.2975997924805,22.9675006866455
"3189","SHAVERS",1996,9,0,34.3060989379883,17.1602001190186
"3190","SHAVERS",1996,10,1.43400001525879,28.9309005737305,11.2985000610352
"3191","SHAVERS",1996,11,6.97300052642822,22.2653999328613,7.59880018234253
"3192","SHAVERS",1996,12,2.21700000762939,18.198299407959,4.34409999847412
"3193","SHAVERS",1997,1,15.399001121521,16.1303997039795,4.68580007553101
"3194","SHAVERS",1997,2,0.405000030994415,19.3040008544922,3.98690009117126
"3195","SHAVERS",1997,3,0.419000029563904,26.8139991760254,7.12610006332397
"3196","SHAVERS",1997,4,2.97300004959106,26.1688995361328,9.25930023193359
